user_id,name,age,education_level,field_of_study,experience_years,openness,conscientiousness,extraversion,agreeableness,neuroticism,technical_skill,data_reasoning_skill,communication_skill,problem_solving_skill,leadership_skill,creative_thinking_skill,interest_technology,interest_business,interest_creative,interest_health_social,interest_research_academic,preferred_work_style,preferred_environment,risk_tolerance,career_cluster
U00625,Daniel Nair,24.0,Undergraduate,Business,1 years,3.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,44.0,82.0,39.0,58.0,41.0,collaborative,flexible,high,Business & Management
U00626,Sara Singh,27.0,Graduate,Economics,1 years,3.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,31.0,83.0,53.0,44.0,57.0,individual,structured,low,Business & Management
U00627,Daniel Patel,,Undergraduate,Computer Science,3 years,5.0,3.0,,4.0,3.0,2.0,3.0,,4.0,2.0,5.0,31.0,46.0,41.0,,34.0,collaborative,structured,medium,Education & Social Impact
U00628,Joseph Singh,22.0,Graduate,Design,0 years,3.0,5.0,3.0,4.0,4.0,3.0,0.0,1.0,3.0,2.0,2.0,30.0,42.0,85.0,29.0,12.0,individual,flexible,high,Design & Creative Media
U00629,Amit Nair,21.0,Undergraduate,Computer Science,1 years,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,39.0,39.0,77.0,45.0,55.0,collaborative,structured,low,Design & Creative Media
U00630,Daniel Miller,24.0,High School,Engineering,3 years,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,45.0,77.0,22.0,90.0,52.0,individual,structured,medium,Finance & Economics
U00631,Joseph Sharma,23.0,High School,Biology,1 years,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,48.0,57.0,59.0,40.0,54.0,collaborative,structured,medium,Education & Social Impact
U00632,Rohan Brown,21.0,Undergraduate,IT,2 years,5.0,3.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,22.0,47.0,32.0,23.0,19.0,individual,structured,high,Healthcare & Life Sciences
U00633,Anika Nair,23.0,High School,Biology,2 years,4.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,4.0,3.0,3.0,32.0,26.0,89.0,47.0,9.0,collaborative,flexible,medium,Design & Creative Media
U00634,Joseph Brown,21.0,Undergraduate,Biology,1 years,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,50.0,46.0,60.0,30.0,14.0,individual,flexible,low,Education & Social Impact
U00635,Priya Nair,25.0,Graduate,Biology,2 years,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,31.0,16.0,39.0,38.0,53.0,individual,structured,medium,Education & Social Impact
U00636,Rohan Wilson,23.0,Graduate,Design,2 years,1.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,39.0,26.0,90.0,34.0,57.0,collaborative,structured,high,Design & Creative Media
U00637,John Khan,26.0,Undergraduate,Engineering,0 years,3.0,3.0,1.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,49.0,74.0,24.0,89.0,42.0,,structured,high,Business & Management
U00638,Sara Patel,23.0,Undergraduate,Business,2 years,3.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0,32.0,80.0,43.0,34.0,37.0,collaborative,structured,high,Business & Management
U00639,Joseph Sharma,22.0,Graduate,IT,1 years,1.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,33.0,42.0,30.0,48.0,51.0,individual,flexible,low,Healthcare & Life Sciences
U00640,Joseph Wilson,25.0,Undergraduate,Biology,3 years,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,50.0,46.0,52.0,52.0,40.0,collaborative,flexible,low,Education & Social Impact
U00641,Amit Patel,27.0,High School,Biology,0 years,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,44.0,74.0,68.0,63.0,47.0,individual,structured,low,Entrepreneurship & Freelance
U00642,Rohan Iyer,25.0,High School,Engineering,3 years,3.0,5.0,3.0,4.0,3.0,3.0,2.0,1.0,5.0,2.0,4.0,34.0,61.0,56.0,46.0,52.0,collaborative,structured,medium,Education & Social Impact
U00643,Amit Singh,25.0,High School,Computer Science,0 years,4.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,28.0,49.0,82.0,33.0,45.0,collaborative,structured,medium,Design & Creative Media
U00644,Sara Singh,22.0,High School,Business,2 years,3.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,25.0,36.0,75.0,48.0,27.0,collaborative,flexible,high,Design & Creative Media
U00645,Sara Wilson,30.0,Undergraduate,Computer Science,3 years,4.0,4.0,1.0,5.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,44.0,66.0,32.0,20.0,33.0,collaborative,flexible,medium,Finance & Economics
U00646,Daniel Khan,25.0,Graduate,Computer Science,4 years,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,30.0,66.0,16.0,28.0,35.0,individual,flexible,medium,Healthcare & Life Sciences
U00647,Sara Das,30.0,Graduate,Psychology,3 years,5.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,59.0,80.0,25.0,47.0,55.0,individual,flexible,high,Entrepreneurship & Freelance
U00648,Anika Singh,27.0,Undergraduate,Engineering,1 years,4.0,4.0,4.0,3.0,3.0,4.0,0.0,2.0,5.0,4.0,3.0,55.0,56.0,49.0,63.0,35.0,collaborative,flexible,medium,Entrepreneurship & Freelance
U00649,John Khan,24.0,High School,Business,1 years,4.0,3.0,2.0,2.0,1.0,2.0,0.0,5.0,1.0,2.0,3.0,31.0,28.0,75.0,25.0,40.0,collaborative,flexible,low,Design & Creative Media
U00650,Amit Khan,29.0,Graduate,Business,2 years,5.0,4.0,4.0,1.0,2.0,3.0,1.0,4.0,5.0,2.0,2.0,24.0,43.0,32.0,46.0,23.0,collaborative,flexible,medium,Education & Social Impact
U00651,Neha Khan,25.0,Graduate,Design,2 years,2.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,37.0,45.0,68.0,45.0,33.0,collaborative,structured,medium,Design & Creative Media
U00652,Amit Sharma,21.0,High School,IT,3 years,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,79.0,84.0,28.0,28.0,43.0,collaborative,flexible,low,Finance & Economics
U00653,Rahul Khan,22.0,High School,Psychology,3 years,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,0.0,3.0,23.0,51.0,49.0,26.0,41.0,collaborative,structured,low,Healthcare & Life Sciences
U00654,Amit Patel,22.0,High School,Business,3 years,4.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,44.0,75.0,19.0,11.0,55.0,individual,flexible,medium,Finance & Economics
U00655,Neha Miller,25.0,Graduate,Business,2 years,5.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,57.0,68.0,41.0,64.0,55.0,individual,structured,low,Finance & Economics
U00656,John Nair,19.0,Undergraduate,Engineering,1 years,5.0,4.0,4.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,75.0,40.0,29.0,18.0,48.0,collaborative,structured,high,Technology & Engineering
U00657,Daniel Iyer,27.0,Undergraduate,Psychology,2 years,3.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,20.0,47.0,97.0,23.0,57.0,collaborative,structured,high,Design & Creative Media
U00658,John Khan,40.0,Graduate,Design,1 years,3.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,4.0,41.0,50.0,25.0,51.0,37.0,individual,structured,low,Healthcare & Life Sciences
U00659,Anika Patel,,High School,Biology,,5.0,,1.0,3.0,3.0,4.0,5.0,3.0,3.0,0.0,,,36.0,35.0,,29.0,collaborative,structured,low,Technology & Engineering
U00660,Amit Patel,25.0,Graduate,Biology,3 years,3.0,2.0,2.0,1.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,64.0,38.0,31.0,44.0,35.0,individual,flexible,high,Technology & Engineering
U00661,Anika Sharma,24.0,Undergraduate,Economics,1 years,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,37.0,41.0,32.0,35.0,49.0,collaborative,flexible,low,Healthcare & Life Sciences
U00662,Rahul Sharma,18.0,Undergraduate,Engineering,0 years,4.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,2.0,3.0,46.0,63.0,47.0,23.0,48.0,individual,structured,high,Entrepreneurship & Freelance
U00663,Rahul Wilson,26.0,Graduate,Design,2 years,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,51.0,60.0,76.0,34.0,58.0,individual,structured,low,Entrepreneurship & Freelance
U00664,Rahul Sharma,22.0,Undergraduate,Biology,2 years,4.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,25.0,36.0,22.0,59.0,6.0,collaborative,flexible,medium,Healthcare & Life Sciences
U00665,Daniel Brown,22.0,High School,Engineering,0 years,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,40.0,45.0,50.0,45.0,4.0,collaborative,flexible,low,Healthcare & Life Sciences
U00666,John Singh,24.0,High School,IT,0 years,3.0,3.0,2.0,2.0,3.0,0.0,2.0,5.0,2.0,2.0,0.0,36.0,51.0,42.0,41.0,58.0,individual,flexible,high,Healthcare & Life Sciences
U00667,Sara Khan,30.0,Undergraduate,Psychology,3 years,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,41.0,61.0,54.0,40.0,47.0,individual,flexible,medium,Entrepreneurship & Freelance
U00668,Sara Nair,25.0,Graduate,Design,1 years,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,42.0,39.0,40.0,48.0,62.0,collaborative,flexible,low,Healthcare & Life Sciences
U00669,Rahul Brown,26.0,High School,IT,2 years,2.0,5.0,1.0,4.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,31.0,92.0,19.0,44.0,43.0,collaborative,flexible,medium,Finance & Economics
U00670,Anika Patel,23.0,High School,Economics,2 years,5.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,2.0,37.0,36.0,60.0,39.0,49.0,collaborative,flexible,medium,Education & Social Impact
U00671,Amit Iyer,22.0,High School,Engineering,0 years,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,44.0,54.0,59.0,39.0,51.0,collaborative,flexible,medium,Entrepreneurship & Freelance
U00672,Rahul Miller,29.0,Graduate,Economics,2 years,5.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,0.0,3.0,21.0,49.0,41.0,49.0,48.0,individual,structured,high,Education & Social Impact
U00673,Joseph Sharma,28.0,High School,Biology,1 years,4.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,5.0,3.0,31.0,54.0,52.0,33.0,52.0,individual,flexible,medium,Education & Social Impact
U00674,Amit Khan,23.0,Graduate,Psychology,2 years,4.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,42.0,61.0,39.0,69.0,49.0,individual,structured,medium,Education & Social Impact
,Anika Miller,20.0,Undergraduate,IT,2 years,3.0,4.0,,,2.0,2.0,0.0,1.0,4.0,4.0,,42.0,,,35.0,28.0,collaborative,,medium,Education & Social Impact
U00676,John Singh,18.0,Graduate,Biology,0 years,5.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,35.0,55.0,91.0,29.0,43.0,individual,structured,medium,Design & Creative Media
U00677,Sara Sharma,23.0,Undergraduate,Computer Science,2 years,5.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,63.0,63.0,41.0,47.0,73.0,collaborative,structured,low,Entrepreneurship & Freelance
U00678,Rahul Miller,25.0,Undergraduate,Business,1 years,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,55.0,78.0,46.0,20.0,52.0,individual,structured,low,Finance & Economics
U00679,Priya Das,28.0,High School,Computer Science,2 years,4.0,4.0,4.0,2.0,1.0,1.0,0.0,4.0,5.0,2.0,2.0,34.0,50.0,46.0,48.0,42.0,collaborative,structured,high,Education & Social Impact
U00680,Rohan Brown,26.0,Undergraduate,Computer Science,2 years,3.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,54.0,88.0,47.0,55.0,39.0,individual,flexible,low,Entrepreneurship & Freelance
U00681,Sara Brown,20.0,High School,Design,2 years,4.0,4.0,4.0,5.0,3.0,1.0,2.0,2.0,4.0,1.0,5.0,48.0,28.0,27.0,52.0,62.0,collaborative,flexible,high,Healthcare & Life Sciences
U00682,Rohan Miller,20.0,High School,Business,2 years,2.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,56.0,73.0,18.0,42.0,60.0,collaborative,structured,low,Finance & Economics
U00683,Rohan Singh,23.0,Graduate,Economics,2 years,4.0,2.0,5.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,33.0,40.0,21.0,56.0,69.0,collaborative,flexible,low,Healthcare & Life Sciences
U00684,Daniel Singh,26.0,High School,IT,3 years,3.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,45.0,55.0,63.0,64.0,51.0,collaborative,flexible,high,Education & Social Impact
U00685,Anika Iyer,21.0,Graduate,Computer Science,0 years,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,37.0,28.0,60.0,34.0,43.0,individual,flexible,low,Design & Creative Media
U00686,Amit Khan,21.0,Graduate,Engineering,2 years,4.0,4.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,87.0,30.0,43.0,43.0,44.0,collaborative,flexible,medium,Technology & Engineering
U00687,Rahul Sharma,22.0,Undergraduate,Business,0 years,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,69.0,70.0,50.0,51.0,19.0,individual,flexible,low,Entrepreneurship & Freelance
U00688,Neha Iyer,23.0,High School,Design,2 years,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,42.0,39.0,100.0,29.0,39.0,individual,flexible,medium,Design & Creative Media
U00689,Joseph Brown,22.0,Undergraduate,Engineering,1 years,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,33.0,26.0,79.0,51.0,55.0,individual,structured,medium,Design & Creative Media
U00690,Neha Patel,23.0,Undergraduate,Economics,2 years,1.0,,3.0,3.0,2.0,2.0,,2.0,4.0,,4.0,78.0,34.0,36.0,59.0,42.0,individual,structured,,Technology & Engineering
U00691,Rohan Brown,21.0,Graduate,IT,0 years,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,1.0,63.0,57.0,52.0,44.0,41.0,collaborative,flexible,medium,Entrepreneurship & Freelance
U00692,Daniel Singh,24.0,Graduate,Business,2 years,4.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,54.0,50.0,29.0,33.0,37.0,collaborative,flexible,low,Healthcare & Life Sciences
U00693,Daniel Wilson,26.0,Undergraduate,Economics,1 years,2.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,62.0,89.0,19.0,44.0,47.0,individual,structured,high,Finance & Economics
U00694,Daniel Iyer,25.0,High School,Engineering,3 years,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,48.0,49.0,54.0,50.0,46.0,collaborative,structured,medium,Education & Social Impact
U00695,Priya Sharma,20.0,Graduate,IT,0 years,4.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,56.0,79.0,35.0,17.0,53.0,collaborative,flexible,medium,Business & Management
U00696,Rohan Singh,21.0,High School,Computer Science,2 years,3.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,29.0,42.0,51.0,23.0,64.0,individual,structured,medium,Education & Social Impact
U00697,Daniel Khan,26.0,Undergraduate,Design,2 years,4.0,3.0,3.0,5.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,32.0,41.0,32.0,30.0,33.0,individual,flexible,medium,Healthcare & Life Sciences
U00698,John Wilson,23.0,Graduate,Economics,2 years,3.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,25.0,44.0,32.0,33.0,43.0,individual,structured,high,Healthcare & Life Sciences
U00699,Amit Miller,20.0,High School,Economics,1 years,4.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,39.0,32.0,23.0,45.0,39.0,individual,structured,high,Healthcare & Life Sciences
U00700,Joseph Sharma,23.0,Undergraduate,Computer Science,3 years,3.0,4.0,4.0,4.0,1.0,2.0,0.0,4.0,3.0,5.0,4.0,32.0,45.0,42.0,51.0,51.0,individual,flexible,high,Healthcare & Life Sciences
U00701,Joseph Wilson,27.0,Undergraduate,Psychology,1 years,3.0,3.0,3.0,4.0,3.0,2.0,0.0,3.0,4.0,4.0,1.0,55.0,45.0,39.0,65.0,53.0,collaborative,structured,high,Healthcare & Life Sciences
U00702,Sara Das,25.0,Undergraduate,Economics,2 years,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,,78.0,30.0,40.0,65.0,collaborative,structured,medium,Business & Management
U00703,Amit Nair,27.0,High School,Computer Science,2 years,4.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0,1.0,73.0,78.0,41.0,62.0,50.0,individual,flexible,high,Entrepreneurship & Freelance
U00704,Amit Sharma,24.0,High School,Psychology,3 years,5.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,31.0,45.0,68.0,38.0,46.0,collaborative,flexible,high,Design & Creative Media
U00705,Priya Das,23.0,Undergraduate,Psychology,1 years,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,60.0,55.0,38.0,57.0,43.0,collaborative,structured,low,Business & Management
U00706,Daniel Iyer,22.0,Graduate,Design,2 years,3.0,4.0,2.0,5.0,4.0,1.0,0.0,2.0,3.0,3.0,1.0,27.0,45.0,94.0,30.0,25.0,collaborative,flexible,high,Design & Creative Media
U00707,Anika Khan,30.0,Undergraduate,Economics,2 years,3.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,37.0,35.0,34.0,50.0,59.0,individual,flexible,high,Healthcare & Life Sciences
U00708,Rahul Miller,26.0,Undergraduate,IT,1 years,4.0,4.0,1.0,4.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,89.0,24.0,50.0,57.0,40.0,individual,structured,medium,Technology & Engineering
U00709,Rohan Das,24.0,Graduate,Biology,1 years,5.0,3.0,3.0,3.0,1.0,4.0,0.0,3.0,2.0,2.0,3.0,26.0,55.0,42.0,57.0,65.0,individual,flexible,high,Education & Social Impact
U00710,Rahul Iyer,35.0,Graduate,Economics,2 years,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,63.0,54.0,67.0,0.0,43.0,collaborative,flexible,medium,Entrepreneurship & Freelance
U00711,Daniel Miller,27.0,Graduate,Biology,0 years,4.0,3.0,2.0,4.0,3.0,0.0,2.0,3.0,4.0,4.0,4.0,51.0,100.0,30.0,25.0,35.0,individual,flexible,high,Finance & Economics
U00712,John Khan,18.0,High School,Biology,0 years,5.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,41.0,81.0,47.0,48.0,35.0,collaborative,structured,low,Business & Management
U00713,John Miller,24.0,High School,Biology,2 years,2.0,5.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,28.0,54.0,28.0,37.0,65.0,collaborative,flexible,low,Healthcare & Life Sciences
U00714,Amit Khan,25.0,Graduate,Business,0 years,2.0,3.0,3.0,4.0,2.0,0.0,2.0,2.0,5.0,3.0,4.0,23.0,34.0,,57.0,71.0,collaborative,flexible,low,Education & Social Impact
U00715,Sara Iyer,21.0,High School,Computer Science,1 years,2.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,57.0,78.0,31.0,47.0,28.0,collaborative,structured,low,Finance & Economics
U00716,Amit Iyer,24.0,Undergraduate,Psychology,2 years,4.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,0.0,1.0,41.0,46.0,32.0,45.0,45.0,individual,flexible,high,Healthcare & Life Sciences
U00717,Daniel Brown,24.0,High School,Biology,1 years,4.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,33.0,64.0,50.0,15.0,18.0,individual,structured,low,Education & Social Impact
U00718,John Iyer,23.0,Graduate,Design,0 years,4.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,24.0,28.0,89.0,32.0,6.0,collaborative,flexible,medium,Design & Creative Media
U00719,Priya Nair,25.0,Undergraduate,Engineering,1 years,5.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,62.0,54.0,43.0,41.0,50.0,collaborative,flexible,high,Finance & Economics
U00720,Rohan Das,21.0,Graduate,Economics,3 years,2.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,5.0,1.0,4.0,25.0,43.0,52.0,55.0,25.0,collaborative,flexible,medium,Education & Social Impact
U00721,Rohan Miller,27.0,Graduate,Psychology,3 years,3.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,57.0,86.0,37.0,51.0,27.0,collaborative,structured,high,Finance & Economics
,Sara Das,25.0,Undergraduate,Business,1 years,2.0,3.0,2.0,4.0,3.0,0.0,1.0,1.0,3.0,,,29.0,,21.0,58.0,36.0,collaborative,structured,high,Education & Social Impact
U00723,Anika Wilson,23.0,High School,IT,1 years,5.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,76.0,50.0,25.0,21.0,73.0,collaborative,flexible,low,Technology & Engineering
U00724,Sara Nair,22.0,High School,IT,0 years,2.0,5.0,2.0,3.0,2.0,3.0,1.0,5.0,4.0,4.0,3.0,34.0,44.0,48.0,47.0,36.0,individual,structured,high,Education & Social Impact
U00725,Rohan Sharma,24.0,Graduate,Business,3 years,5.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,50.0,61.0,49.0,39.0,38.0,collaborative,structured,low,Education & Social Impact
U00726,John Iyer,24.0,Graduate,IT,3 years,4.0,5.0,2.0,3.0,2.0,0.0,1.0,3.0,4.0,5.0,3.0,46.0,50.0,61.0,75.0,52.0,collaborative,flexible,medium,Education & Social Impact
U00727,Joseph Miller,21.0,High School,IT,1 years,,4.0,3.0,4.0,3.0,,2.0,,5.0,3.0,4.0,31.0,,37.0,,38.0,,structured,medium,Education & Social Impact
U00728,Anika Miller,27.0,Undergraduate,Business,1 years,3.0,5.0,2.0,4.0,3.0,0.0,3.0,3.0,5.0,2.0,3.0,35.0,42.0,70.0,41.0,23.0,collaborative,structured,medium,Design & Creative Media
U00729,Amit Iyer,25.0,High School,Business,0 years,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,44.0,63.0,44.0,44.0,29.0,collaborative,structured,high,Business & Management
U00730,Neha Miller,21.0,High School,Computer Science,1 years,4.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,39.0,45.0,36.0,49.0,42.0,individual,structured,high,Education & Social Impact
U00731,Neha Nair,24.0,Undergraduate,Business,3 years,3.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,48.0,33.0,52.0,21.0,73.0,individual,structured,high,Education & Social Impact
U00732,Joseph Wilson,19.0,Graduate,Computer Science,1 years,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,46.0,34.0,90.0,49.0,61.0,collaborative,flexible,medium,Design & Creative Media
U00733,Rohan Das,23.0,High School,Computer Science,3 years,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,3.0,34.0,31.0,77.0,32.0,18.0,collaborative,flexible,low,Design & Creative Media
U00734,Joseph Brown,20.0,Graduate,Biology,0 years,5.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,5.0,40.0,46.0,47.0,53.0,45.0,collaborative,structured,high,Healthcare & Life Sciences
U00735,Rahul Brown,24.0,High School,Engineering,0 years,3.0,4.0,3.0,5.0,2.0,,3.0,4.0,4.0,2.0,4.0,69.0,51.0,31.0,31.0,54.0,collaborative,structured,low,Education & Social Impact
U00736,Priya Singh,19.0,Undergraduate,Psychology,1 years,4.0,5.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,19.0,44.0,27.0,79.0,42.0,individual,flexible,medium,Healthcare & Life Sciences
U00737,Neha Singh,27.0,High School,Computer Science,0 years,3.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,79.0,36.0,36.0,57.0,61.0,individual,structured,high,Technology & Engineering
U00738,Priya Sharma,23.0,Graduate,Biology,2 years,3.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,40.0,40.0,35.0,41.0,30.0,collaborative,flexible,low,Healthcare & Life Sciences
U00739,Joseph Nair,22.0,Undergraduate,IT,2 years,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,90.0,29.0,19.0,42.0,46.0,individual,flexible,high,Technology & Engineering
U00740,Amit Khan,22.0,High School,IT,2 years,2.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,62.0,88.0,59.0,37.0,32.0,individual,structured,medium,Entrepreneurship & Freelance
U00741,Anika Singh,40.0,Graduate,Business,1 years,5.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,58.0,60.0,57.0,37.0,35.0,individual,structured,high,Education & Social Impact
U00742,Rohan Iyer,21.0,Graduate,Business,1 years,1.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,84.0,49.0,44.0,51.0,42.0,individual,structured,low,Technology & Engineering
U00743,Daniel Singh,22.0,High School,Design,1 years,2.0,4.0,2.0,2.0,2.0,,2.0,4.0,3.0,0.0,2.0,33.0,37.0,78.0,43.0,45.0,collaborative,flexible,high,Design & Creative Media
U00744,Rohan Khan,23.0,Graduate,Business,2 years,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,51.0,59.0,38.0,45.0,47.0,collaborative,structured,low,Education & Social Impact
U00745,Rohan Sharma,25.0,Undergraduate,Business,0 years,4.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,41.0,29.0,24.0,70.0,51.0,collaborative,structured,high,Healthcare & Life Sciences
U00746,Neha Singh,21.0,Graduate,Computer Science,2 years,4.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,52.0,85.0,39.0,25.0,29.0,individual,structured,high,Finance & Economics
U00747,Amit Nair,22.0,Undergraduate,IT,1 years,3.0,5.0,3.0,4.0,,3.0,0.0,3.0,,2.0,4.0,,45.0,,,65.0,,structured,,Healthcare & Life Sciences
U00748,Daniel Miller,26.0,Undergraduate,Engineering,1 years,4.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,79.0,36.0,37.0,50.0,28.0,individual,structured,low,Technology & Engineering
